MEJOR PILOTO : 0 
VELOCIDAD POR SECTOR: ;153.24;57.6;141.35;164.92;128.65;78.73;96.86;4.03;23.81;28.26;63.57;93.15;97.7;58.77;110.26;116.76;82.86;86.87;119.59;32.28;126.96;139.35;41.16;54.39;114.06;24.67;44.2;152.84;20.71;63.88;144.19;125.14;168.22;177.01;147.12;92.31;125.35;83.14;114.06;155.72;95.77;96.21;118.34;78.18;99.46;166.13;81.59;105.1;144.51;69.91;84.89;144.74;21.22;96.81;97.82;22.85;79.48;100.66;104.39;106.14;131.98;18.44;156.26;158.95;104.56;105.47;135.79;90.68;140.01;143.19;82.01;100.11;105.61;46.37;91.5;173.61;145.34;15.62;129.46;118.65;135.78;160.79;102.32;104.5;135.02;33.38;104.21;169.78;37.16;107.37;153.27;99.34;157.76;176.81;153.53;83.91;138.92;17.23;150.58;160.32;116.13;63.31;110.56;34.99;160.14;160.68;160.63;63.75;168.21;118.53;151.91;161.46;101.06;106.7;108.68;96.31;137.22;155.03;97.22;102.77;137.16;5.05;46.93;61.52;68.19;94.56;123.81;1.97;156.87;163.27;148.47;73.29;138.1;96.82;143.74;168.36;81.0;104.7;126.88;76.9;139.79;165.87;135.58;34.6;125.8;47.21;63.27;135.45;86.99;87.7;161.96;69.56;135.97;136.66;79.31;103.83;139.74;77.44;149.81;173.15;47.52;82.81;99.75;10.32;140.05;163.55;34.57;54.95;112.33;45.7;178.25;33.45;97.39;103.15;141.1;129.3;155.61;176.07;38.39;88.94;129.86;31.68;116.55;159.51;159.34;75.14;81.27;80.67;147.21;167.34;130.8;97.83;121.51;94.04;114.78;154.57;63.24;83.58;112.57;109.8;151.39;172.03;145.83;45.92;121.05;30.83;171.89;176.12;128.89;125.65;136.72;111.66;129.77;138.29;95.21;96.61;141.06;111.9;176.32;178.12;161.76;67.31;135.42;53.26;159.47;177.49;104.92;106.27;139.94;57.2;82.78;177.97;70.55;85.82;103.71;53.51;58.12;119.63;45.97;94.79;108.62;6.31;162.19;164.83;146.82;59.77;103.99;48.77;149.09;161.8;87.92;105.83;114.54;71.71;124.33;164.71;28.04;31.94;110.69;55.29;158.38;176.11;108.01;108.07;166.43;149.89;169.62;175.78;108.12;21.94;109.1;74.56;147.62;168.31;109.73;1.27;90.91;72.12;156.91;158.99;40.29;66.43;
MEJOR PILOTO : 3 
DISTANCIA ACELERADA SECTOR: ;355.21;0.0;6.72;92.08;0.0;12.89;393.13;0.0;8.21;78.89;0.0;0.0;346.87;0.0;7.84;0.0;92.1;10.13;390.11;0.0;8.05;96.59;0.0;12.86;327.97;0.0;8.14;96.52;0.0;11.19;384.27;0.0;8.2;77.23;0.0;10.75;339.11;0.0;8.18;78.21;0.0;11.52;373.25;0.0;8.12;88.34;0.0;10.48;337.8;0.0;8.44;95.84;0.0;10.41;337.01;0.0;7.33;79.41;0.0;12.94;384.06;0.0;8.85;76.59;0.0;12.1;304.15;0.0;8.67;94.1;0.0;10.1;326.89;0.0;7.33;81.13;0.0;11.42;326.84;0.0;7.91;96.97;0.0;10.64;388.66;0.0;6.97;90.97;0.0;13.02;375.74;0.0;7.06;96.22;0.0;11.51;360.5;0.0;7.35;77.82;0.0;10.44;371.43;0.0;8.2;90.8;97.18;0.0;320.82;0.0;8.53;78.82;0.0;0.0;364.18;28.49;8.41;86.19;0.0;12.6;304.56;0.0;7.99;85.73;0.0;11.22;359.46;0.0;6.75;75.33;0.0;10.45;338.93;0.0;7.33;90.67;0.0;12.76;329.83;0.0;7.99;92.38;0.0;0.0;384.46;0.0;8.11;89.26;91.52;10.01;310.27;0.0;8.47;79.14;0.0;10.46;334.44;0.0;7.15;90.23;0.0;11.26;306.61;0.0;7.57;77.75;104.44;11.01;383.01;0.0;8.51;79.77;0.0;9.9;350.59;0.0;7.74;75.45;0.0;0.0;295.82;0.0;7.9;93.23;0.0;0.0;345.35;0.0;7.83;90.43;0.0;11.43;373.35;0.0;7.27;86.56;99.52;0.0;311.59;0.0;7.09;74.29;0.0;12.03;370.49;0.0;8.88;91.15;0.0;11.07;334.46;0.0;8.92;86.4;0.0;10.29;302.28;0.0;7.51;73.49;0.0;0.0;348.11;0.0;7.72;89.61;0.0;12.27;312.49;0.0;6.77;80.6;0.0;0.0;324.32;0.0;6.89;85.93;0.0;0.0;385.58;0.0;6.87;73.7;0.0;11.48;369.25;0.0;6.81;88.28;0.0;10.81;387.99;0.0;6.83;88.76;0.0;11.66;336.33;0.0;8.15;95.02;0.0;0.0;368.55;0.0;7.32;92.08;0.0;12.3;321.52;0.0;8.41;82.8;0.0;10.35;329.07;0.0;8.23;91.34;0.0;12.33;
DISTANCIA FRENADA SECTOR: ;0.0;2.15;0.0;0.0;46.94;0.0;0.0;31.51;0.0;0.0;8.65;3.43;0.0;25.16;0.0;36.83;0.0;0.0;0.0;4.0;0.0;0.0;78.88;0.0;0.0;4.53;0.0;0.0;98.73;0.0;0.0;14.76;0.0;0.0;33.71;0.0;0.0;23.01;0.0;0.0;72.72;0.0;0.0;29.95;0.0;0.0;54.72;0.0;0.0;22.96;0.0;0.0;74.84;0.0;0.0;26.39;0.0;0.0;59.93;0.0;0.0;18.21;0.0;0.0;26.86;0.0;0.0;10.63;0.0;0.0;65.12;0.0;0.0;15.33;0.0;0.0;92.62;0.0;0.0;0.9;0.0;0.0;120.13;0.0;0.0;18.85;0.0;0.0;77.63;0.0;0.0;7.31;0.0;0.0;68.45;0.0;0.0;5.36;0.0;0.0;111.01;0.0;0.0;5.62;0.0;0.0;0.0;11.76;0.0;2.23;0.0;0.0;82.62;10.8;0.0;0.0;0.0;0.0;82.52;0.0;0.0;23.96;0.0;0.0;23.47;0.0;0.0;10.99;0.0;0.0;30.38;0.0;0.0;9.43;0.0;0.0;31.9;0.0;0.0;31.81;0.0;0.0;35.6;6.15;0.0;29.28;0.0;0.0;0.0;0.0;0.0;29.01;0.0;0.0;108.98;0.0;0.0;23.87;0.0;0.0;30.02;0.0;0.0;5.63;0.0;0.0;0.0;0.0;0.0;3.35;0.0;0.0;83.48;0.0;0.0;17.03;0.0;0.0;55.08;3.14;0.0;3.2;0.0;0.0;101.96;10.64;0.0;14.75;0.0;0.0;16.77;0.0;0.0;30.31;0.0;0.0;0.0;4.04;0.0;23.02;0.0;0.0;70.34;0.0;0.0;7.33;0.0;0.0;58.6;0.0;0.0;6.88;0.0;0.0;108.62;0.0;0.0;2.18;0.0;0.0;43.2;1.4;0.0;19.57;0.0;0.0;115.87;0.0;0.0;5.97;0.0;0.0;50.34;6.85;0.0;24.21;0.0;0.0;83.82;10.34;0.0;11.54;0.0;0.0;32.54;0.0;0.0;19.9;0.0;0.0;64.78;0.0;0.0;27.88;0.0;0.0;49.72;0.0;0.0;16.35;0.0;0.0;105.58;3.86;0.0;23.34;0.0;0.0;22.9;0.0;0.0;6.75;0.0;0.0;68.42;0.0;0.0;17.43;0.0;0.0;40.13;0.0;
VELOCIDAD POR SECTOR: ;99.49;46.57;61.59;117.31;23.74;56.76;177.77;171.8;177.28;177.55;177.4;174.54;178.62;85.39;178.65;78.97;102.22;104.06;174.59;13.43;91.58;154.95;65.56;91.26;171.34;42.49;114.43;126.12;60.06;63.57;103.92;9.54;118.12;147.77;30.79;79.76;128.69;82.33;97.28;125.36;14.23;25.77;102.97;53.61;78.88;158.14;67.09;102.66;120.95;10.09;118.76;176.48;58.91;100.84;179.84;139.19;164.61;176.84;26.62;103.48;124.19;47.61;110.92;139.91;52.71;77.0;94.08;86.06;124.59;145.09;92.89;94.47;127.08;66.4;133.45;136.76;88.96;100.78;135.45;122.12;129.54;152.08;66.92;103.06;151.82;136.66;161.36;169.38;59.75;98.2;175.04;15.5;122.69;132.57;108.06;108.07;179.74;139.14;147.51;167.63;59.56;90.46;143.02;8.84;53.72;107.73;110.69;5.72;121.5;27.74;91.98;153.25;120.83;31.08;45.74;49.77;117.42;136.01;48.13;78.46;99.23;75.08;97.86;114.67;42.8;61.76;107.12;99.95;147.34;163.39;63.07;106.73;147.99;80.59;130.25;140.1;86.69;97.83;163.68;120.73;177.77;178.15;170.49;1.38;66.95;49.47;64.74;71.39;94.14;99.37;161.74;148.36;152.27;162.75;88.88;97.53;164.15;68.76;140.71;149.35;97.44;101.69;118.04;12.55;21.45;50.0;97.09;99.24;157.27;99.37;164.39;177.67;28.32;100.67;110.53;97.42;170.46;173.78;165.94;163.24;167.47;120.36;155.62;159.4;134.83;33.09;144.62;116.53;136.22;172.91;77.19;95.9;165.63;39.32;104.09;108.38;111.8;69.27;106.81;14.01;149.74;164.5;39.24;40.42;145.66;13.76;26.13;157.83;99.14;100.28;140.3;61.16;169.05;177.68;51.12;79.55;90.16;1.48;45.47;133.36;110.98;63.73;86.47;85.33;175.94;177.35;55.77;77.52;94.52;21.78;161.79;170.98;169.86;135.8;164.06;136.57;152.52;160.38;135.31;36.73;151.09;27.48;149.91;168.09;104.1;106.42;157.34;91.49;99.8;121.14;59.48;88.3;160.43;47.34;89.94;152.47;49.58;96.57;153.27;72.98;133.65;144.84;129.55;96.22;115.29;20.32;120.95;143.11;33.26;59.69;110.48;83.51;122.34;123.95;3.66;9.84;112.83;30.87;159.39;166.85;27.76;46.06;
MEJOR PILOTO : 4 
DISTANCIA ACELERADA SECTOR: ;331.78;0.0;7.58;84.35;0.0;0.0;310.54;0.0;8.0;72.97;0.0;0.0;356.57;0.0;8.25;78.56;0.0;10.87;363.14;0.0;8.59;80.59;0.0;12.43;298.1;0.0;8.25;96.13;0.0;11.45;345.95;0.0;6.96;90.39;0.0;10.18;344.72;0.0;7.5;87.59;0.0;11.19;373.57;0.0;6.74;78.79;0.0;9.95;350.66;0.0;7.46;78.51;0.0;12.53;350.25;0.0;8.08;88.03;0.0;0.0;384.71;0.0;8.68;95.9;101.93;0.0;305.49;0.0;8.78;87.11;0.0;0.0;375.08;0.0;7.53;90.74;0.0;9.95;304.34;0.0;8.78;87.19;0.0;11.94;354.22;0.0;7.98;96.25;0.0;10.82;348.93;0.0;6.94;81.7;0.0;10.41;358.36;0.0;7.59;93.92;0.0;0.0;357.32;0.0;7.54;73.51;0.0;12.28;358.04;0.0;8.22;75.95;0.0;0.0;353.54;0.0;6.81;77.31;0.0;11.26;377.79;0.0;8.9;78.11;0.0;10.11;347.01;0.0;6.73;75.73;0.0;10.89;385.53;0.0;6.9;81.06;97.17;9.84;379.32;0.0;8.56;95.99;0.0;0.0;365.1;0.0;7.94;83.33;0.0;0.0;333.53;0.0;8.25;86.66;0.0;0.0;376.98;0.0;7.82;74.96;0.0;10.63;365.32;0.0;7.34;73.24;102.88;10.87;329.39;0.0;8.81;74.29;0.0;10.48;328.24;0.0;8.05;0.0;107.04;11.04;312.91;0.0;7.72;87.65;0.0;0.0;355.45;0.0;8.08;78.67;0.0;9.96;369.85;0.0;8.93;95.91;0.0;0.0;374.42;0.0;7.17;84.54;0.0;12.2;358.07;0.0;8.17;91.62;0.0;11.04;385.17;0.0;7.85;94.18;0.0;10.05;326.17;0.0;8.67;75.64;0.0;0.0;391.01;0.0;8.63;89.22;0.0;11.33;330.21;0.0;7.71;88.94;0.0;0.0;337.78;0.0;6.88;78.51;0.0;12.29;314.86;0.0;8.71;75.32;0.0;12.1;296.57;0.0;7.74;92.98;94.5;12.97;344.25;0.0;7.49;75.4;106.6;11.21;299.61;0.0;7.08;82.41;119.87;12.46;377.03;0.0;6.9;79.77;110.35;0.0;365.68;0.0;8.74;96.57;0.0;12.22;377.94;0.0;8.85;87.58;0.0;9.98;
DISTANCIA FRENADA SECTOR: ;0.0;12.68;0.0;0.0;16.21;6.69;0.0;12.45;0.0;0.0;52.11;12.41;0.0;22.02;0.0;0.0;15.3;0.0;0.0;18.75;0.0;0.0;76.44;0.0;0.0;33.33;0.0;0.0;113.04;0.0;0.0;1.98;0.0;0.0;62.17;0.0;0.0;0.29;0.0;0.0;27.53;0.0;0.0;6.16;0.0;0.0;110.52;0.0;0.0;10.38;0.0;0.0;55.45;0.0;0.0;19.57;0.0;0.0;31.52;8.29;0.0;12.98;0.0;0.0;0.0;1.23;0.0;26.89;0.0;0.0;49.87;9.25;0.0;28.55;0.0;0.0;88.77;0.0;0.0;2.16;0.0;0.0;28.04;0.0;0.0;2.71;0.0;0.0;82.23;0.0;0.0;15.08;0.0;0.0;29.9;0.0;0.0;22.86;0.0;0.0;116.89;7.16;0.0;16.34;0.0;0.0;82.57;0.0;0.0;27.37;0.0;0.0;73.61;6.83;0.0;20.9;0.0;0.0;108.85;0.0;0.0;31.69;0.0;0.0;116.24;0.0;0.0;4.73;0.0;0.0;109.65;0.0;0.0;13.66;0.0;0.0;0.0;0.0;0.0;23.02;0.0;0.0;4.76;0.06;0.0;32.37;0.0;0.0;62.19;4.36;0.0;29.34;0.0;0.0;27.79;2.5;0.0;14.94;0.0;0.0;61.66;0.0;0.0;6.66;0.0;0.0;0.0;0.0;0.0;17.41;0.0;0.0;11.69;0.0;0.0;32.53;0.0;25.67;0.0;0.0;0.0;29.74;0.0;0.0;43.69;12.21;0.0;1.26;0.0;0.0;92.74;0.0;0.0;7.34;0.0;0.0;48.69;11.6;0.0;18.45;0.0;0.0;60.58;0.0;0.0;18.13;0.0;0.0;78.02;0.0;0.0;14.38;0.0;0.0;27.77;0.0;0.0;6.0;0.0;0.0;71.26;4.42;0.0;26.77;0.0;0.0;96.76;0.0;0.0;25.12;0.0;0.0;71.59;12.95;0.0;7.58;0.0;0.0;44.02;0.0;0.0;12.46;0.0;0.0;33.74;0.0;0.0;15.32;0.0;0.0;0.0;0.0;0.0;28.14;0.0;0.0;0.0;0.0;0.0;1.37;0.0;0.0;0.0;0.0;0.0;11.56;0.0;0.0;0.0;4.58;0.0;10.61;0.0;0.0;85.61;0.0;0.0;3.19;0.0;0.0;55.18;0.0;
VELOCIDAD POR SECTOR: ;145.48;82.91;140.44;157.65;121.49;76.42;139.45;104.95;126.97;144.67;143.47;116.8;159.21;106.17;158.5;175.86;93.9;105.26;175.63;81.22;163.75;175.45;94.92;104.97;119.98;117.98;137.78;143.65;22.14;59.38;76.35;41.05;49.0;146.76;76.6;96.52;179.89;63.92;163.02;171.78;91.46;94.65;130.06;79.43;168.54;171.8;11.69;85.25;103.98;68.7;168.47;171.29;70.39;85.5;92.06;1.13;124.25;133.36;121.42;10.31;110.8;14.44;94.06;95.9;109.73;80.86;178.94;177.18;177.26;177.63;176.24;85.58;176.79;154.84;171.4;174.85;87.69;90.71;120.67;31.66;156.3;166.37;47.37;61.99;173.04;46.2;141.96;150.61;61.82;87.1;106.04;55.35;162.79;171.36;25.87;97.48;139.38;131.74;141.46;166.47;117.16;45.19;103.4;66.99;97.8;144.93;99.59;106.57;157.52;97.43;151.52;177.14;118.31;116.72;125.69;27.31;48.4;146.53;79.11;82.46;139.32;51.52;137.1;165.77;46.72;76.12;178.18;87.04;114.87;129.77;93.23;102.42;112.86;1.07;100.84;104.11;106.99;107.46;134.22;41.02;166.79;177.84;164.03;116.7;176.86;4.6;119.54;123.27;115.72;75.75;110.29;42.23;151.78;166.18;144.67;18.13;67.54;62.53;146.83;161.43;86.0;93.65;168.35;25.31;91.29;99.8;100.42;102.59;133.2;28.4;133.85;139.91;55.14;84.09;171.81;134.5;179.01;80.54;87.03;105.13;170.06;159.06;170.61;172.86;134.76;4.32;65.21;12.97;129.49;141.26;107.88;107.95;126.62;78.17;118.08;176.66;119.29;1.48;81.29;56.32;109.75;141.51;36.54;46.53;51.81;27.01;129.59;141.27;38.29;77.21;142.41;65.9;140.09;168.83;88.72;95.13;131.86;65.87;143.22;144.87;139.52;55.62;80.27;49.53;60.08;172.97;66.73;79.51;100.08;26.5;175.77;177.31;146.0;104.5;177.74;48.6;99.91;163.32;19.62;71.53;75.39;50.25;155.91;162.75;13.2;79.32;168.5;20.89;34.54;67.19;105.85;107.29;108.84;60.61;63.43;65.72;76.79;78.36;122.27;38.02;45.99;97.46;106.45;106.57;123.81;4.16;11.28;71.51;111.36;29.69;174.68;113.56;171.59;177.89;71.59;87.69;100.06;27.65;67.8;143.2;3.46;30.65;
MEJOR PILOTO : 5 
DISTANCIA ACELERADA SECTOR: ;296.28;0.0;8.3;90.8;0.0;10.17;322.68;0.0;8.0;90.15;118.03;11.49;310.25;0.0;7.08;88.92;0.0;12.05;353.02;0.0;7.61;73.86;0.0;12.1;349.24;0.0;8.73;73.17;0.0;0.0;359.85;0.0;7.06;92.63;0.0;10.75;317.0;0.0;7.91;83.18;0.0;10.0;389.26;0.0;8.02;81.2;0.0;11.83;380.97;0.0;6.77;91.08;0.0;0.0;326.7;0.0;8.81;90.58;0.0;0.0;355.9;29.2;7.23;92.04;0.0;10.36;314.84;0.0;7.66;91.29;109.26;12.03;360.55;0.0;7.86;89.94;0.0;10.68;299.69;0.0;8.0;0.0;116.94;11.82;307.72;0.0;8.84;90.44;0.0;0.0;378.07;26.41;7.33;75.62;0.0;10.88;372.19;0.0;7.45;83.26;0.0;0.0;343.24;0.0;7.19;94.42;0.0;11.88;350.56;0.0;6.85;73.36;0.0;0.0;317.07;0.0;7.22;83.72;0.0;10.6;380.3;0.0;7.74;94.74;0.0;11.48;361.86;0.0;8.49;87.47;0.0;0.0;339.14;0.0;8.18;77.48;0.0;10.31;327.5;0.0;7.11;84.45;0.0;10.29;358.6;0.0;7.06;93.38;0.0;10.91;309.65;0.0;7.22;82.45;0.0;11.76;298.34;0.0;8.25;88.75;0.0;0.0;314.35;0.0;8.68;93.44;0.0;0.0;323.4;0.0;7.94;84.88;0.0;12.42;352.68;0.0;7.87;82.09;0.0;10.57;305.33;0.0;8.25;74.96;0.0;0.0;378.43;0.0;6.75;75.41;0.0;12.72;327.59;0.0;7.3;92.04;0.0;12.63;309.5;0.0;7.19;89.01;0.0;11.99;320.7;0.0;6.81;73.0;0.0;9.94;301.86;0.0;8.65;86.25;0.0;10.75;299.66;26.82;7.01;78.27;0.0;0.0;374.14;0.0;8.28;95.27;0.0;0.0;356.81;0.0;8.89;72.85;0.0;0.0;344.44;0.0;7.2;82.98;0.0;11.22;325.15;0.0;7.26;92.67;0.0;10.09;333.05;0.0;7.14;92.62;0.0;10.24;314.83;0.0;7.87;76.47;0.0;11.82;377.73;0.0;7.69;96.68;0.0;11.65;320.6;0.0;8.56;96.55;0.0;0.0;312.64;0.0;7.77;74.31;0.0;0.0;321.02;0.0;7.33;85.89;0.0;0.0;
DISTANCIA FRENADA SECTOR: ;0.0;22.16;0.0;0.0;47.19;0.0;0.0;10.05;0.0;0.0;0.0;0.0;0.0;1.95;0.0;0.0;37.56;0.0;0.0;9.35;0.0;0.0;58.96;0.0;0.0;28.36;0.0;0.0;44.98;0.16;0.0;32.89;0.0;0.0;98.21;0.0;0.0;31.57;0.0;0.0;101.35;0.0;0.0;5.63;0.0;0.0;77.97;0.0;0.0;10.17;0.0;0.0;28.1;4.95;0.0;8.59;0.0;0.0;77.06;5.04;0.0;0.0;0.0;0.0;92.16;0.0;0.0;7.06;0.0;0.0;0.0;0.0;0.0;7.05;0.0;0.0;15.42;0.0;0.0;11.96;0.0;86.38;0.0;0.0;0.0;4.93;0.0;0.0;101.75;11.01;0.0;0.0;0.0;0.0;113.18;0.0;0.0;22.22;0.0;0.0;74.12;11.06;0.0;2.35;0.0;0.0;36.67;0.0;0.0;7.94;0.0;0.0;9.27;1.61;0.0;12.56;0.0;0.0;33.18;0.0;0.0;30.75;0.0;0.0;31.97;0.0;0.0;7.12;0.0;0.0;105.36;8.53;0.0;21.27;0.0;0.0;77.49;0.0;0.0;32.03;0.0;0.0;16.36;0.0;0.0;23.98;0.0;0.0;37.87;0.0;0.0;21.09;0.0;0.0;62.33;0.0;0.0;25.55;0.0;0.0;17.84;7.67;0.0;4.43;0.0;0.0;25.93;12.7;0.0;24.86;0.0;0.0;120.83;0.0;0.0;27.12;0.0;0.0;44.01;0.0;0.0;2.73;0.0;0.0;8.89;12.35;0.0;5.82;0.0;0.0;94.09;0.0;0.0;17.1;0.0;0.0;71.04;0.0;0.0;15.61;0.0;0.0;87.67;0.0;0.0;16.52;0.0;0.0;50.58;0.0;0.0;10.35;0.0;0.0;85.86;0.0;0.0;0.0;0.0;0.0;29.92;1.4;0.0;23.47;0.0;0.0;79.53;7.61;0.0;11.3;0.0;0.0;111.08;2.59;0.0;11.83;0.0;0.0;13.14;0.0;0.0;9.87;0.0;0.0;29.88;0.0;0.0;20.3;0.0;0.0;15.96;0.0;0.0;29.02;0.0;0.0;47.81;0.0;0.0;1.57;0.0;0.0;69.55;0.0;0.0;31.1;0.0;0.0;19.21;7.27;0.0;13.31;0.0;0.0;4.78;4.05;0.0;13.64;0.0;0.0;6.61;9.11;
VELOCIDAD POR SECTOR: ;141.56;107.39;130.32;130.62;15.12;95.99;117.01;15.46;51.32;66.43;105.47;106.18;171.3;32.82;121.89;122.15;44.05;88.82;167.87;2.65;104.75;171.88;88.6;103.4;133.06;46.71;160.43;166.73;127.15;61.66;146.83;50.85;165.44;170.7;21.67;76.41;139.84;27.51;100.54;127.62;18.96;104.86;173.44;155.49;169.81;174.47;73.2;96.24;148.96;104.06;117.85;125.43;121.91;23.45;179.4;51.77;150.08;166.32;124.88;32.11;43.04;43.88;133.1;173.5;89.22;102.32;129.26;27.45;29.09;84.54;85.54;106.74;125.52;3.45;106.68;137.34;62.9;78.93;157.72;83.64;179.03;1.29;9.72;71.68;159.92;67.39;157.44;164.93;151.99;10.42;30.04;46.58;123.45;151.22;10.33;42.98;162.4;100.75;153.46;172.64;160.96;137.47;149.13;110.04;119.31;125.41;72.01;86.73;166.82;22.29;167.44;168.43;113.55;7.49;52.98;49.49;78.42;130.02;91.08;91.48;165.9;71.07;105.43;151.81;101.24;104.63;122.07;95.79;174.52;175.87;119.79;70.5;104.37;51.42;112.72;131.17;43.62;75.72;124.36;94.94;137.2;161.45;71.6;97.92;99.84;25.74;102.4;125.85;20.58;98.81;178.51;42.91;141.8;167.67;20.64;103.22;145.17;50.12;150.3;154.07;144.84;21.87;175.48;127.81;142.44;144.42;119.43;65.6;143.08;30.6;120.03;160.6;23.39;59.25;71.72;52.64;129.43;149.16;38.22;44.76;177.74;109.74;112.07;128.47;115.09;26.15;60.34;11.11;104.1;119.52;9.47;79.03;91.42;30.72;91.43;170.07;57.1;57.43;135.05;126.62;169.58;172.91;32.72;94.86;145.93;59.99;161.17;172.79;97.82;103.1;156.48;21.99;48.45;153.32;30.74;43.29;44.46;47.88;174.9;177.36;130.29;108.5;177.99;29.42;135.94;170.61;122.77;66.76;147.54;79.11;160.13;169.08;164.39;159.32;174.18;97.17;170.29;176.34;14.26;98.55;120.42;93.63;165.12;171.93;63.02;76.31;167.95;140.19;157.81;160.08;57.59;106.83;158.42;84.95;142.26;167.65;24.62;78.95;111.49;10.92;18.33;152.21;86.17;95.02;104.18;69.16;130.97;166.32;117.3;83.36;107.13;30.69;50.44;154.65;151.63;71.49;143.68;74.33;167.93;177.78;177.12;32.22;
MEJOR PILOTO : 6 
DISTANCIA ACELERADA SECTOR: ;364.39;0.0;7.22;91.77;0.0;0.0;367.29;0.0;7.8;95.14;0.0;11.84;363.04;0.0;8.12;79.81;120.05;0.0;311.7;0.0;8.64;75.38;0.0;0.0;380.96;0.0;7.65;82.1;0.0;11.67;332.33;0.0;6.91;96.15;111.3;11.4;361.9;0.0;8.21;75.81;0.0;0.0;392.24;0.0;8.17;90.62;0.0;0.0;380.62;31.0;7.55;81.76;0.0;10.48;335.9;0.0;8.52;81.14;0.0;12.48;372.33;0.0;7.95;92.43;0.0;11.5;359.1;0.0;7.35;81.64;0.0;0.0;382.55;26.08;8.88;72.89;0.0;10.46;352.27;0.0;8.87;96.57;0.0;11.19;295.95;0.0;8.34;84.96;0.0;10.24;371.75;0.0;8.65;81.4;0.0;0.0;362.91;0.0;6.99;75.48;0.0;11.93;368.47;0.0;8.83;85.2;0.0;10.42;336.41;0.0;7.72;96.2;0.0;10.07;341.17;0.0;7.81;87.0;0.0;0.0;310.94;0.0;6.81;78.25;0.0;0.0;383.54;26.54;8.72;76.39;0.0;0.0;360.53;0.0;7.12;73.25;0.0;10.15;348.37;0.0;7.44;79.19;0.0;0.0;337.83;0.0;7.78;87.36;114.33;10.34;368.05;0.0;8.12;96.48;0.0;0.0;381.97;0.0;7.77;88.95;0.0;10.83;350.96;0.0;7.26;74.01;0.0;0.0;329.62;0.0;6.7;80.36;0.0;12.63;320.05;0.0;7.49;73.25;0.0;11.05;392.92;0.0;7.64;79.77;0.0;0.0;309.31;0.0;8.05;95.39;109.18;0.0;331.21;0.0;7.89;95.29;0.0;11.27;381.97;0.0;8.93;86.84;0.0;11.86;349.79;0.0;7.06;84.42;0.0;11.09;315.85;0.0;7.06;84.93;0.0;0.0;316.89;0.0;8.27;84.62;0.0;11.44;318.87;0.0;7.34;89.41;0.0;11.42;357.18;0.0;8.93;82.74;0.0;12.71;335.23;0.0;7.45;86.36;0.0;11.06;387.05;0.0;8.23;91.27;0.0;0.0;338.1;0.0;8.47;88.66;0.0;0.0;332.25;0.0;6.74;92.04;0.0;11.55;367.67;0.0;7.26;78.29;114.36;12.33;390.54;0.0;8.18;73.39;0.0;12.83;338.57;0.0;8.07;74.86;0.0;10.79;324.29;0.0;7.6;93.0;0.0;12.43;
DISTANCIA FRENADA SECTOR: ;0.0;9.51;0.0;0.0;33.3;2.85;0.0;13.36;0.0;0.0;27.32;0.0;0.0;12.66;0.0;0.0;0.0;4.11;0.0;20.01;0.0;0.0;92.85;12.98;0.0;12.19;0.0;0.0;17.23;0.0;0.0;11.78;0.0;0.0;0.0;0.0;0.0;6.42;0.0;0.0;119.68;8.89;0.0;4.72;0.0;0.0;11.72;3.55;0.0;0.0;0.0;0.0;14.27;0.0;0.0;27.34;0.0;0.0;85.95;0.0;0.0;20.78;0.0;0.0;12.71;0.0;0.0;20.16;0.0;0.0;9.49;0.63;0.0;0.0;0.0;0.0;60.96;0.0;0.0;15.87;0.0;0.0;68.32;0.0;0.0;27.59;0.0;0.0;90.77;0.0;0.0;16.93;0.0;0.0;60.59;8.58;0.0;14.7;0.0;0.0;29.37;0.0;0.0;8.06;0.0;0.0;45.41;0.0;0.0;1.05;0.0;0.0;119.08;0.0;0.0;10.23;0.0;0.0;11.15;9.99;0.0;27.17;0.0;0.0;79.21;9.1;0.0;0.0;0.0;0.0;39.18;4.19;0.0;1.7;0.0;0.0;93.21;0.0;0.0;10.23;0.0;0.0;104.45;4.6;0.0;26.67;0.0;0.0;0.0;0.0;0.0;25.98;0.0;0.0;69.04;7.1;0.0;4.69;0.0;0.0;51.96;0.0;0.0;0.38;0.0;0.0;7.71;12.31;0.0;30.0;0.0;0.0;64.28;0.0;0.0;10.85;0.0;0.0;84.48;0.0;0.0;29.56;0.0;0.0;70.88;9.43;0.0;21.44;0.0;0.0;0.0;2.24;0.0;9.27;0.0;0.0;7.86;0.0;0.0;2.04;0.0;0.0;82.29;0.0;0.0;0.47;0.0;0.0;22.37;0.0;0.0;26.16;0.0;0.0;20.72;0.31;0.0;24.31;0.0;0.0;17.77;0.0;0.0;12.4;0.0;0.0;77.41;0.0;0.0;11.18;0.0;0.0;48.18;0.0;0.0;14.04;0.0;0.0;26.53;0.0;0.0;4.97;0.0;0.0;46.54;5.45;0.0;9.47;0.0;0.0;109.97;3.44;0.0;5.49;0.0;0.0;60.87;0.0;0.0;27.41;0.0;0.0;0.0;0.0;0.0;4.26;0.0;0.0;68.93;0.0;0.0;30.64;0.0;0.0;18.17;0.0;0.0;32.69;0.0;0.0;5.8;0.0;
